=============================================
P(G):
=============================================
2 0.028005
3 0.002218
4 0.011513
5 0.024799
8 0.011170
9 0.003911
10 0.047018
12 0.285939
13 0.000484
14 0.003528
15 0.188959
17 0.056514
20 0.008529
21 0.071616
38 0.213880
1235 0.041917


=============================================
P(chroma_stft_mean_01 | G):
15 25 0.011097
15 26 0.011950
15 27 0.010883
15 28 0.011204
15 29 0.011204
15 30 0.012697
15 31 0.011524
15 32 0.012804
15 33 0.011417
15 34 0.013658
15 35 0.011204
15 36 0.013124
15 37 0.011524
15 38 0.012164
15 39 0.012804
15 40 0.009816
15 41 0.011310
15 42 0.010990
15 43 0.011417
15 44 0.009283
15 45 0.009923
15 46 0.010563
15 47 0.012377
15 48 0.012697
15 49 0.010137
15 50 0.011310
15 51 0.011950
15 52 0.011630
15 53 0.012164
15 54 0.009816
15 55 0.010243
15 56 0.012057
15 57 0.010137
15 58 0.011737
15 59 0.010777
15 60 0.009070
15 61 0.010990
15 62 0.009710
15 63 0.010883
15 64 0.009816
15 65 0.010243
15 66 0.010563
15 67 0.008323
15 68 0.008856
15 69 0.009283
15 70 0.009496
15 71 0.010350
15 72 0.009176
15 73 0.008856
15 74 0.007149
15 75 0.009070
15 76 0.009070
15 77 0.009070
15 78 0.008643
15 79 0.007789
15 80 0.008109
15 81 0.008323
15 82 0.007149
15 83 0.009070
15 84 0.006615
15 85 0.007789
15 86 0.008963
15 87 0.006829
15 88 0.007362
15 89 0.005869
15 90 0.006082
15 91 0.005548
15 92 0.008003
15 93 0.004908
15 94 0.004481
15 95 0.004802
15 96 0.005869
15 97 0.005975
15 98 0.005762
15 99 0.005655
17 0 0.002854
17 1 0.000714
17 2 0.001070
17 3 0.001070
17 4 0.000714
17 5 0.002854
17 6 0.001070
17 7 0.000357
17 8 0.000357
17 9 0.001070
17 10 0.001427
17 11 0.000714
17 12 0.001070
17 13 0.000714
17 14 0.002141
17 15 0.001784
17 16 0.000714
17 17 0.002854
17 18 0.000714
17 19 0.002854
17 20 0.000714
17 21 0.002141
17 22 0.001427
17 23 0.001784
17 24 0.003211
17 25 0.001070
17 26 0.003568
17 27 0.002497
17 28 0.002497
17 29 0.003211
17 30 0.004638
17 31 0.005351
17 32 0.002854
17 33 0.002497
17 34 0.001070
17 35 0.003211
17 36 0.003924
17 37 0.002497
17 38 0.003568
17 39 0.007492
17 40 0.005708
17 41 0.003924
17 42 0.006778
17 43 0.004995
17 44 0.003568
17 45 0.005351
17 46 0.003924
17 47 0.004638
17 48 0.004638
17 49 0.005351
17 50 0.003568
17 51 0.007849
17 52 0.007492
17 53 0.006422
17 54 0.005351
17 55 0.009276
17 56 0.007492
17 57 0.008205
17 58 0.005351
17 59 0.009276
17 60 0.010346
17 61 0.010346
17 62 0.004281
17 63 0.007135
17 64 0.012130
17 65 0.014984
17 66 0.009633
17 67 0.011060
17 68 0.011773
17 69 0.013914
17 70 0.014627
17 71 0.011416
17 72 0.016054
17 73 0.013914
17 74 0.018552
17 75 0.014984
17 76 0.016768
17 77 0.019265
17 78 0.015341
17 79 0.021762
17 80 0.015341
17 81 0.017481
17 82 0.022119
17 83 0.023546
17 84 0.025687
17 85 0.027471
17 86 0.027114
17 87 0.031752
17 88 0.026757
17 89 0.032108
17 90 0.028541
17 91 0.034249
17 92 0.029611
17 93 0.037817
17 94 0.032822
17 95 0.031395
17 96 0.033535
17 97 0.026400
17 98 0.016411
17 99 0.006065
20 0 0.007092
20 1 0.000000
20 2 0.007092
20 3 0.018913
20 4 0.002364
20 5 0.002364
20 6 0.004728
20 7 0.000000
20 8 0.000000
20 9 0.002364
20 10 0.007092
20 11 0.007092
20 12 0.000000
20 13 0.000000
20 14 0.002364
20 15 0.007092
20 16 0.007092
20 17 0.009456
20 18 0.002364
20 19 0.002364
20 20 0.002364
20 21 0.007092
20 22 0.009456
20 23 0.011820
20 24 0.014184
20 25 0.014184
20 26 0.014184
20 27 0.016548
20 28 0.000000
20 29 0.014184
20 30 0.009456
20 31 0.004728
20 32 0.002364
20 33 0.007092
20 34 0.007092
20 35 0.009456
20 36 0.009456
20 37 0.009456
20 38 0.011820
20 39 0.014184
20 40 0.007092
20 41 0.007092
20 42 0.009456
20 43 0.009456
20 44 0.004728
20 45 0.004728
20 46 0.000000
20 47 0.009456
20 48 0.021277
20 49 0.007092
20 50 0.009456
20 51 0.011820
20 52 0.018913
20 53 0.018913
20 54 0.011820
20 55 0.011820
20 56 0.021277
20 57 0.014184
20 58 0.014184
20 59 0.021277
20 60 0.011820
20 61 0.018913
20 62 0.007092
20 63 0.014184
20 64 0.011820
20 65 0.011820
20 66 0.021277
20 67 0.028369
20 68 0.033097
20 69 0.040189
20 70 0.014184
20 71 0.016548
20 72 0.018913
20 73 0.028369
20 74 0.016548
20 75 0.018913
20 76 0.023641
20 77 0.011820
20 78 0.007092
20 79 0.028369
20 80 0.011820
20 81 0.011820
20 82 0.007092
20 83 0.007092
20 84 0.009456
20 85 0.009456
20 86 0.007092
20 87 0.009456
20 88 0.002364
20 89 0.000000
20 90 0.009456
20 91 0.004728
20 92 0.009456
20 93 0.000000
20 94 0.000000
20 95 0.002364
20 96 0.002364
20 97 0.000000
20 98 0.000000
20 99 0.000000
21 0 0.001126
21 1 0.002252
21 2 0.001126
21 3 0.001971
21 4 0.000282
21 5 0.001971
21 6 0.001408
21 7 0.002815
21 8 0.002815
21 9 0.001971
21 10 0.005068
21 11 0.005631
21 12 0.003097
21 13 0.004223
21 14 0.002815
21 15 0.004505
21 16 0.005631
21 17 0.005068
21 18 0.005912
21 19 0.006475
21 20 0.003097
21 21 0.006475
21 22 0.006194
21 23 0.005068
21 24 0.010417
21 25 0.007601
21 26 0.008446
21 27 0.010698
21 28 0.006475
21 29 0.013232
21 30 0.011543
21 31 0.012106
21 32 0.010698
21 33 0.012387
21 34 0.009572
21 35 0.011261
21 36 0.013795
21 37 0.012669
21 38 0.013232
21 39 0.012669
21 40 0.014358
21 41 0.017455
21 42 0.017736
21 43 0.017455
21 44 0.015484
21 45 0.017455
21 46 0.016329
21 47 0.022241
21 48 0.015203
21 49 0.022241
21 50 0.016892
21 51 0.017736
21 52 0.020833
21 53 0.018300
21 54 0.022241
21 55 0.023086
21 56 0.020833
21 57 0.017455
21 58 0.017455
21 59 0.020270
21 60 0.018300
21 61 0.017455
21 62 0.015203
21 63 0.018581
21 64 0.016329
21 65 0.018863
21 66 0.015203
21 67 0.016610
21 68 0.016892
21 69 0.012669
21 70 0.014921
21 71 0.015203
21 72 0.013232
21 73 0.010698
21 74 0.012106
21 75 0.007883
21 76 0.012106
21 77 0.010135
21 78 0.007038
21 79 0.008164
21 80 0.012669
21 81 0.007601
21 82 0.007601
21 83 0.007038
21 84 0.007320
21 85 0.004786
21 86 0.004786
21 87 0.006194
21 88 0.004786
21 89 0.003378
21 90 0.002252
21 91 0.003378
21 92 0.004505
21 93 0.002252
21 94 0.001408
21 95 0.003660
21 96 0.001971
21 97 0.001689
21 98 0.000282
21 99 0.000000
38 0 0.036953
38 1 0.027432
38 2 0.023567
38 3 0.020833
38 4 0.019231
38 5 0.016120
38 6 0.017628
38 7 0.013952
38 8 0.015177
38 9 0.013763
38 10 0.013952
38 11 0.012161
38 12 0.011595
38 13 0.009804
38 14 0.012726
38 15 0.011784
38 16 0.012632
38 17 0.011406
38 18 0.011406
38 19 0.011029
38 20 0.010370
38 21 0.011218
38 22 0.009804
38 23 0.010181
38 24 0.010841
38 25 0.009804
38 26 0.008390
38 27 0.009804
38 28 0.011312
38 29 0.009521
38 30 0.010275
38 31 0.009144
38 32 0.009144
38 33 0.007919
38 34 0.010747
38 35 0.009992
38 36 0.011406
38 37 0.008861
38 38 0.008767
38 39 0.008013
38 40 0.008956
38 41 0.009333
38 42 0.008861
38 43 0.008296
38 44 0.009333
38 45 0.009050
38 46 0.008767
38 47 0.009427
38 48 0.009427
38 49 0.008107
38 50 0.009521
38 51 0.009333
38 52 0.007447
38 53 0.008201
38 54 0.008013
38 55 0.009615
38 56 0.009144
38 57 0.007636
38 58 0.008673
38 59 0.007636
38 60 0.009050
38 61 0.008013
38 62 0.009898
38 63 0.007353
38 64 0.008673
38 65 0.007353
38 66 0.008767
38 67 0.007353
38 68 0.007730
38 69 0.008201
38 70 0.008861
38 71 0.006882
38 72 0.008107
38 73 0.008484
38 74 0.007919
38 75 0.008013
38 76 0.007636
38 77 0.006787
38 78 0.007730
38 79 0.007541
38 80 0.007636
38 81 0.007447
38 82 0.007353
38 83 0.006505
38 84 0.006316
38 85 0.006882
38 86 0.006410
38 87 0.007259
38 88 0.007824
38 89 0.006127
38 90 0.006882
38 91 0.007353
38 92 0.007164
38 93 0.007353
38 94 0.006505
38 95 0.006882
38 96 0.006033
38 97 0.009238
38 98 0.008484
38 99 0.010558
1235 0 0.007215
1235 1 0.003367
1235 2 0.005772
1235 3 0.003848
1235 4 0.003367
1235 5 0.006734
1235 6 0.002886
1235 7 0.007215
1235 8 0.005772
1235 9 0.005291
1235 10 0.006734
1235 11 0.005772
1235 12 0.005772
1235 13 0.006253
1235 14 0.006734
1235 15 0.007696
1235 16 0.006734
1235 17 0.007215
1235 18 0.007215
1235 19 0.005291
1235 20 0.005291
1235 21 0.002886
1235 22 0.004810
1235 23 0.005772
1235 24 0.005772
1235 25 0.004810
1235 26 0.002886
1235 27 0.004810
1235 28 0.007696
1235 29 0.003367
1235 30 0.004810
1235 31 0.006253
1235 32 0.003848
1235 33 0.004329
1235 34 0.003848
1235 35 0.004329
1235 36 0.004329
1235 37 0.008658
1235 38 0.004810
1235 39 0.004329
1235 40 0.007215
1235 41 0.005772
1235 42 0.005291
1235 43 0.006253
1235 44 0.009139
1235 45 0.008658
1235 46 0.007215
1235 47 0.010582
1235 48 0.008177
1235 49 0.008658
1235 50 0.008177
1235 51 0.007696
1235 52 0.008658
1235 53 0.010582
1235 54 0.012506
1235 55 0.008658
1235 56 0.009139
1235 57 0.010101
1235 58 0.007215
1235 59 0.007215
1235 60 0.006253
1235 61 0.006734
1235 62 0.011063
1235 63 0.012506
1235 64 0.009139
1235 65 0.010582
1235 66 0.012025
1235 67 0.009139
1235 68 0.012987
1235 69 0.012025
1235 70 0.010582
1235 71 0.014911
1235 72 0.010582
1235 73 0.012506
1235 74 0.012025
1235 75 0.012025
1235 76 0.014430
1235 77 0.012987
1235 78 0.016835
1235 79 0.011063
1235 80 0.012987
1235 81 0.018759
1235 82 0.014430
1235 83 0.011063
1235 84 0.016835
1235 85 0.019240
1235 86 0.015392
1235 87 0.013949
1235 88 0.016835
1235 89 0.016354
1235 90 0.018278
1235 91 0.019240
1235 92 0.021645
1235 93 0.024050
1235 94 0.026455
1235 95 0.019240
1235 96 0.028860
1235 97 0.024050
1235 98 0.029341
1235 99 0.021164

=============================================
P(spectral_contrast_mean_03 | G):
=============================================
2 0 0.000000
2 1 0.000720
2 2 0.001440
2 3 0.001440
2 4 0.000720
2 5 0.000720
2 6 0.000720
2 7 0.000720
2 8 0.000000
2 9 0.000720
2 10 0.001440
2 11 0.002160
2 12 0.003600
2 13 0.001440
2 14 0.001440
2 15 0.002160
2 16 0.002880
2 17 0.004320
2 18 0.001440
2 19 0.004320
2 20 0.007199
2 21 0.005760
2 22 0.005040
2 23 0.003600
2 24 0.005040
2 25 0.005040
2 26 0.002880
2 27 0.008639
2 28 0.002160
2 29 0.003600
2 30 0.004320
2 31 0.005760
2 32 0.002160
2 33 0.005760
2 34 0.007919
2 35 0.003600
2 36 0.011519
2 37 0.011519
2 38 0.007919
2 39 0.009359
2 40 0.012959
2 41 0.012239
2 42 0.005040
2 43 0.015839
2 44 0.008639
2 45 0.014399
2 46 0.013679
2 47 0.006479
2 48 0.007199
2 49 0.015119
2 50 0.010799
2 51 0.010079
2 52 0.007919
2 53 0.016559
2 54 0.010799
2 55 0.013679
2 56 0.010079
2 57 0.008639
2 58 0.012959
2 59 0.012239
2 60 0.015839
2 61 0.018719
2 62 0.019438
2 63 0.016559
2 64 0.015119
2 65 0.012959
2 66 0.013679
2 67 0.016559
2 68 0.013679
2 69 0.016559
2 70 0.012239
2 71 0.015839
2 72 0.020878
2 73 0.017999
2 74 0.017999
2 75 0.014399
2 76 0.019438
2 77 0.012959
2 78 0.012959
2 79 0.013679
2 80 0.018719
2 81 0.014399
2 82 0.020878
2 83 0.017279
2 84 0.022318
2 85 0.010799
2 86 0.019438
2 87 0.017279
2 88 0.015839
2 89 0.017279
2 90 0.014399
2 91 0.015839
2 92 0.019438
2 93 0.015839
2 94 0.015839
2 95 0.013679
2 96 0.012959
2 97 0.010079
2 98 0.010799
2 99 0.002880
3 0 0.000000
3 1 0.000000
3 2 0.000000
3 3 0.000000
3 4 0.000000
3 5 0.000000
3 6 0.000000
3 7 0.009091
3 8 0.009091
3 9 0.000000
3 10 0.000000
3 11 0.000000
3 12 0.000000
3 13 0.000000
3 14 0.000000
3 15 0.009091
3 16 0.000000
3 17 0.000000
3 18 0.000000
3 19 0.009091
3 20 0.000000
3 21 0.000000
3 22 0.000000
3 23 0.018182
3 24 0.000000
3 25 0.009091
3 26 0.000000
3 27 0.000000
3 28 0.000000
3 29 0.009091
3 30 0.000000
3 31 0.009091
3 32 0.009091
3 33 0.000000
3 34 0.009091
3 35 0.027273
3 36 0.000000
3 37 0.027273
3 38 0.009091
3 39 0.036364
3 40 0.009091
3 41 0.009091
3 42 0.018182
3 43 0.000000
3 44 0.009091
3 45 0.000000
3 46 0.000000
3 47 0.000000
3 48 0.000000
3 49 0.000000
3 50 0.018182
3 51 0.009091
3 52 0.009091
3 53 0.000000
3 54 0.000000
3 55 0.027273
3 56 0.009091
3 57 0.009091
3 58 0.036364
3 59 0.027273
3 60 0.027273
3 61 0.009091
3 62 0.009091
3 63 0.018182
3 64 0.018182
3 65 0.000000
3 66 0.063636
3 67 0.009091
3 68 0.009091
3 69 0.018182
3 70 0.018182
3 71 0.018182
3 72 0.036364
3 73 0.018182
3 74 0.009091
3 75 0.009091
3 76 0.018182
3 77 0.000000
3 78 0.018182
3 79 0.009091
3 80 0.027273
3 81 0.018182
3 82 0.018182
3 83 0.045455
3 84 0.045455
3 85 0.018182
3 86 0.009091
3 87 0.018182
3 88 0.009091
3 89 0.000000
3 90 0.009091
3 91 0.009091
3 92 0.009091
3 93 0.009091
3 94 0.009091
3 95 0.009091
3 96 0.009091
3 97 0.000000
3 98 0.000000
3 99 0.000000
4 0 0.001751
4 1 0.005254
4 2 0.001751
4 3 0.000000
4 4 0.005254
4 5 0.003503
4 6 0.000000
4 7 0.000000
4 8 0.005254
4 9 0.005254
4 10 0.005254
4 11 0.001751
4 12 0.001751
4 13 0.001751
4 14 0.003503
4 15 0.001751
4 16 0.005254
4 17 0.001751
4 18 0.007005
4 19 0.000000
4 20 0.005254
4 21 0.000000
4 22 0.003503
4 23 0.005254
4 24 0.005254
4 25 0.000000
4 26 0.008757
4 27 0.007005
4 28 0.005254
4 29 0.008757
4 30 0.005254
4 31 0.001751
4 32 0.005254
4 33 0.003503
4 34 0.008757
4 35 0.008757
4 36 0.003503
4 37 0.005254
4 38 0.007005
4 39 0.007005
4 40 0.003503
4 41 0.003503
4 42 0.010508
4 43 0.008757
4 44 0.003503
4 45 0.015762
4 46 0.007005
4 47 0.007005
4 48 0.007005
4 49 0.008757
4 50 0.003503
4 51 0.010508
4 52 0.010508
4 53 0.005254
4 54 0.005254
4 55 0.010508
4 56 0.021016
4 57 0.010508
4 58 0.014011
4 59 0.012259
4 60 0.019264
4 61 0.015762
4 62 0.012259
4 63 0.024518
4 64 0.015762
4 65 0.010508
4 66 0.008757
4 67 0.014011
4 68 0.022767
4 69 0.028021
4 70 0.015762
4 71 0.014011
4 72 0.022767
4 73 0.010508
4 74 0.019264
4 75 0.015762
4 76 0.014011
4 77 0.024518
4 78 0.017513
4 79 0.008757
4 80 0.019264
4 81 0.017513
4 82 0.015762
4 83 0.036778
4 84 0.017513
4 85 0.019264
4 86 0.012259
4 87 0.017513
4 88 0.015762
4 89 0.022767
4 90 0.021016
4 91 0.017513
4 92 0.014011
4 93 0.019264
4 94 0.014011
4 95 0.014011
4 96 0.008757
4 97 0.005254
4 98 0.015762
4 99 0.000000
5 0 0.000000
5 1 0.000000
5 2 0.000813
5 3 0.000000
5 4 0.000000
5 5 0.000000
5 6 0.000000
5 7 0.000000
5 8 0.000813
5 9 0.000000
5 10 0.000813
5 11 0.000813
5 12 0.000813
5 13 0.000813
5 14 0.000000
5 15 0.000000
5 16 0.001626
5 17 0.000813
5 18 0.000000
5 19 0.000000
5 20 0.000000
5 21 0.000000
5 22 0.000000
5 23 0.000000
5 24 0.000813
5 25 0.000000
5 26 0.000000
5 27 0.000813
5 28 0.000000
5 29 0.000813
5 30 0.000813
5 31 0.002439
5 32 0.001626
5 33 0.000000
5 34 0.000813
5 35 0.001626
5 36 0.000813
5 37 0.000000
5 38 0.001626
5 39 0.000813
5 40 0.000000
5 41 0.000813
5 42 0.000813
5 43 0.000813
5 44 0.001626
5 45 0.000000
5 46 0.001626
5 47 0.000000
5 48 0.000813
5 49 0.000000
5 50 0.001626
5 51 0.000000
5 52 0.001626
5 53 0.001626
5 54 0.001626
5 55 0.001626
5 56 0.000000
5 57 0.003252
5 58 0.003252
5 59 0.004065
5 60 0.001626
5 61 0.002439
5 62 0.001626
5 63 0.006504
5 64 0.002439
5 65 0.004065
5 66 0.004878
5 67 0.000813
5 68 0.008130
5 69 0.003252
5 70 0.006504
5 71 0.007317
5 72 0.006504
5 73 0.004065
5 74 0.006504
5 75 0.006504
5 76 0.012195
5 77 0.012195
5 78 0.013821
5 79 0.023577
5 80 0.013821
5 81 0.011382
5 82 0.017073
5 83 0.016260
5 84 0.019512
5 85 0.024390
5 86 0.030894
5 87 0.032520
5 88 0.044715
5 89 0.043089
5 90 0.032520
5 91 0.056098
5 92 0.047967
5 93 0.056098
5 94 0.068293
5 95 0.073984
5 96 0.071545
5 97 0.082114
5 98 0.059350
5 99 0.017886
8 0 0.000000
8 1 0.000000
8 2 0.000000
8 3 0.000000
8 4 0.000000
8 5 0.001805
8 6 0.000000
8 7 0.000000
8 8 0.000000
8 9 0.000000
8 10 0.001805
8 11 0.001805
8 12 0.001805
8 13 0.000000
8 14 0.001805
8 15 0.000000
8 16 0.001805
8 17 0.000000
8 18 0.000000
8 19 0.003610
8 20 0.003610
8 21 0.001805
8 22 0.005415
8 23 0.007220
8 24 0.000000
8 25 0.000000
8 26 0.001805
8 27 0.003610
8 28 0.001805
8 29 0.000000
8 30 0.001805
8 31 0.001805
8 32 0.003610
8 33 0.003610
8 34 0.005415
8 35 0.001805
8 36 0.005415
8 37 0.003610
8 38 0.003610
8 39 0.005415
8 40 0.003610
8 41 0.005415
8 42 0.001805
8 43 0.001805
8 44 0.001805
8 45 0.005415
8 46 0.009025
8 47 0.000000
8 48 0.003610
8 49 0.012635
8 50 0.007220
8 51 0.003610
8 52 0.007220
8 53 0.009025
8 54 0.007220
8 55 0.010830
8 56 0.009025
8 57 0.010830
8 58 0.010830
8 59 0.018051
8 60 0.007220
8 61 0.007220
8 62 0.009025
8 63 0.007220
8 64 0.009025
8 65 0.018051
8 66 0.014440
8 67 0.014440
8 68 0.016245
8 69 0.014440
8 70 0.021661
8 71 0.023466
8 72 0.014440
8 73 0.025271
8 74 0.016245
8 75 0.023466
8 76 0.018051
8 77 0.027076
8 78 0.027076
8 79 0.032491
8 80 0.028881
8 81 0.025271
8 82 0.030686
8 83 0.036101
8 84 0.028881
8 85 0.018051
8 86 0.034296
8 87 0.034296
8 88 0.041516
8 89 0.019856
8 90 0.032491
8 91 0.019856
8 92 0.012635
8 93 0.012635
8 94 0.014440
8 95 0.018051
8 96 0.016245
8 97 0.010830
8 98 0.001805
8 99 0.001805
9 0 0.005155
9 1 0.000000
9 2 0.000000
9 3 0.000000
9 4 0.000000
9 5 0.005155
9 6 0.000000
9 7 0.000000
9 8 0.000000
9 9 0.000000
9 10 0.005155
9 11 0.000000
9 12 0.000000
9 13 0.000000
9 14 0.000000
9 15 0.000000
9 16 0.010309
9 17 0.000000
9 18 0.000000
9 19 0.000000
9 20 0.005155
9 21 0.000000
9 22 0.000000
9 23 0.010309
9 24 0.000000
9 25 0.020619
9 26 0.005155
9 27 0.000000
9 28 0.005155
9 29 0.010309
9 30 0.000000
9 31 0.000000
9 32 0.010309
9 33 0.010309
9 34 0.005155
9 35 0.025773
9 36 0.010309
9 37 0.015464
9 38 0.015464
9 39 0.010309
9 40 0.005155
9 41 0.020619
9 42 0.000000
9 43 0.000000
9 44 0.010309
9 45 0.030928
9 46 0.041237
9 47 0.020619
9 48 0.005155
9 49 0.025773
9 50 0.005155
9 51 0.010309
9 52 0.005155
9 53 0.025773
9 54 0.015464
9 55 0.036082
9 56 0.020619
9 57 0.030928
9 58 0.015464
9 59 0.020619
9 60 0.015464
9 61 0.025773
9 62 0.015464
9 63 0.015464
9 64 0.010309
9 65 0.015464
9 66 0.005155
9 67 0.000000
9 68 0.015464
9 69 0.010309
9 70 0.005155
9 71 0.010309
9 72 0.015464
9 73 0.005155
9 74 0.015464
9 75 0.020619
9 76 0.020619
9 77 0.020619
9 78 0.030928
9 79 0.030928
9 80 0.015464
9 81 0.005155
9 82 0.025773
9 83 0.010309
9 84 0.030928
9 85 0.015464
9 86 0.000000
9 87 0.000000
9 88 0.010309
9 89 0.010309
9 90 0.005155
9 91 0.005155
9 92 0.010309
9 93 0.010309
9 94 0.005155
9 95 0.005155
9 96 0.000000
9 97 0.000000
9 98 0.000000
9 99 0.000000
10 0 0.003002
10 1 0.003859
10 2 0.005146
10 3 0.001715
10 4 0.008148
10 5 0.005575
10 6 0.006003
10 7 0.007290
10 8 0.003859
10 9 0.006861
10 10 0.003431
10 11 0.006432
10 12 0.003859
10 13 0.006861
10 14 0.008148
10 15 0.009005
10 16 0.006003
10 17 0.007290
10 18 0.007719
10 19 0.008576
10 20 0.008148
10 21 0.007719
10 22 0.006432
10 23 0.010720
10 24 0.007290
10 25 0.008576
10 26 0.007290
10 27 0.010720
10 28 0.009863
10 29 0.010720
10 30 0.011149
10 31 0.008576
10 32 0.009434
10 33 0.007719
10 34 0.009005
10 35 0.013722
10 36 0.009434
10 37 0.007719
10 38 0.006861
10 39 0.012436
10 40 0.011578
10 41 0.012436
10 42 0.012864
10 43 0.009863
10 44 0.007719
10 45 0.011149
10 46 0.009005
10 47 0.011578
10 48 0.009863
10 49 0.011578
10 50 0.009434
10 51 0.013722
10 52 0.009863
10 53 0.015009
10 54 0.010720
10 55 0.011578
10 56 0.011578
10 57 0.014580
10 58 0.017153
10 59 0.015009
10 60 0.010292
10 61 0.012864
10 62 0.012864
10 63 0.018010
10 64 0.017581
10 65 0.018439
10 66 0.016295
10 67 0.012864
10 68 0.011149
10 69 0.010292
10 70 0.013722
10 71 0.008576
10 72 0.011149
10 73 0.011578
10 74 0.014580
10 75 0.013722
10 76 0.011578
10 77 0.011578
10 78 0.015866
10 79 0.013722
10 80 0.016724
10 81 0.016295
10 82 0.011578
10 83 0.012864
10 84 0.009863
10 85 0.015009
10 86 0.015009
10 87 0.011149
10 88 0.011578
10 89 0.006003
10 90 0.009434
10 91 0.011578
10 92 0.007290
10 93 0.005146
10 94 0.007290
10 95 0.006861
10 96 0.006003
10 97 0.006003
10 98 0.006003
10 99 0.003002
12 0 0.001833
12 1 0.008038
12 2 0.010718
12 3 0.012833
12 4 0.015160
12 5 0.016993
12 6 0.018474
12 7 0.018263
12 8 0.018333
12 9 0.019320
12 10 0.017698
12 11 0.018615
12 12 0.018968
12 13 0.019673
12 14 0.019038
12 15 0.017698
12 16 0.019109
12 17 0.018051
12 18 0.020589
12 19 0.017698
12 20 0.018474
12 21 0.017064
12 22 0.018686
12 23 0.017416
12 24 0.018686
12 25 0.018263
12 26 0.018756
12 27 0.018122
12 28 0.017134
12 29 0.015372
12 30 0.016077
12 31 0.015865
12 32 0.014173
12 33 0.014243
12 34 0.014808
12 35 0.014808
12 36 0.013891
12 37 0.015231
12 38 0.014032
12 39 0.014314
12 40 0.014455
12 41 0.013256
12 42 0.011775
12 43 0.012199
12 44 0.010788
12 45 0.010788
12 46 0.011917
12 47 0.011211
12 48 0.011775
12 49 0.010013
12 50 0.009378
12 51 0.010929
12 52 0.010365
12 53 0.008391
12 54 0.007968
12 55 0.008743
12 56 0.008814
12 57 0.008743
12 58 0.008461
12 59 0.008179
12 60 0.006910
12 61 0.005782
12 62 0.006628
12 63 0.005994
12 64 0.005782
12 65 0.006135
12 66 0.005852
12 67 0.005570
12 68 0.005288
12 69 0.006064
12 70 0.005570
12 71 0.004795
12 72 0.004372
12 73 0.004160
12 74 0.004724
12 75 0.004724
12 76 0.004513
12 77 0.003385
12 78 0.004160
12 79 0.003244
12 80 0.002891
12 81 0.003103
12 82 0.003314
12 83 0.002397
12 84 0.002609
12 85 0.002397
12 86 0.002468
12 87 0.002538
12 88 0.001481
12 89 0.001551
12 90 0.001340
12 91 0.001622
12 92 0.001692
12 93 0.001269
12 94 0.000917
12 95 0.001410
12 96 0.000917
12 97 0.000846
12 98 0.000353
12 99 0.000564
13 0 0.000000
13 1 0.000000
13 2 0.000000
13 3 0.000000
13 4 0.000000
13 5 0.000000
13 6 0.000000
13 7 0.000000
13 8 0.000000
13 9 0.000000
13 10 0.000000
13 11 0.000000
13 12 0.000000
13 13 0.000000
13 14 0.000000
13 15 0.000000
13 16 0.000000
13 17 0.000000
13 18 0.000000
13 19 0.000000
13 20 0.000000
13 21 0.000000
13 22 0.000000
13 23 0.000000
13 24 0.000000
13 25 0.000000
13 26 0.000000
13 27 0.000000
13 28 0.000000
13 29 0.000000
13 30 0.000000
13 31 0.000000
13 32 0.000000
13 33 0.041667
13 34 0.000000
13 35 0.041667
13 36 0.000000
13 37 0.000000
13 38 0.000000
13 39 0.000000
13 40 0.000000
13 41 0.000000
13 42 0.000000
13 43 0.000000
13 44 0.041667
13 45 0.000000
13 46 0.000000
13 47 0.000000
13 48 0.000000
13 49 0.000000
13 50 0.041667
13 51 0.000000
13 52 0.083333
13 53 0.000000
13 54 0.000000
13 55 0.000000
13 56 0.041667
13 57 0.041667
13 58 0.041667
13 59 0.041667
13 60 0.000000
13 61 0.000000
13 62 0.000000
13 63 0.083333
13 64 0.000000
13 65 0.000000
13 66 0.041667
13 67 0.000000
13 68 0.000000
13 69 0.000000
13 70 0.000000
13 71 0.041667
13 72 0.000000
13 73 0.000000
13 74 0.000000
13 75 0.041667
13 76 0.000000
13 77 0.041667
13 78 0.000000
13 79 0.000000
13 80 0.000000
13 81 0.041667
13 82 0.041667
13 83 0.000000
13 84 0.041667
13 85 0.000000
13 86 0.000000
13 87 0.000000
13 88 0.000000
13 89 0.000000
13 90 0.041667
13 91 0.041667
13 92 0.000000
13 93 0.000000
13 94 0.041667
13 95 0.000000
13 96 0.000000
13 97 0.041667
13 98 0.041667
13 99 0.000000
14 0 0.005714
14 1 0.000000
14 2 0.000000
14 3 0.000000
14 4 0.000000
14 5 0.005714
14 6 0.005714
14 7 0.011429
14 8 0.005714
14 9 0.005714
14 10 0.000000
14 11 0.011429
14 12 0.005714
14 13 0.005714
14 14 0.005714
14 15 0.005714
14 16 0.000000
14 17 0.005714
14 18 0.017143
14 19 0.011429
14 20 0.022857
14 21 0.011429
14 22 0.000000
14 23 0.011429
14 24 0.017143
14 25 0.005714
14 26 0.017143
14 27 0.000000
14 28 0.011429
14 29 0.011429
14 30 0.011429
14 31 0.005714
14 32 0.017143
14 33 0.017143
14 34 0.011429
14 35 0.011429
14 36 0.011429
14 37 0.005714
14 38 0.017143
14 39 0.011429
14 40 0.000000
14 41 0.011429
14 42 0.005714
14 43 0.011429
14 44 0.022857
14 45 0.011429
14 46 0.005714
14 47 0.005714
14 48 0.017143
